filename,heroname,x,y201806270214i09.jpg,典韦.png,23,184
201806270232i34.jpg,貂蝉.png,149,138
201806270232i34.jpg,达摩.png,59,136
201806270232i34.jpg,阿珂.png,180,249
201806270232i35.jpg,典韦.png,36,161
201806270232i35.jpg,哪吒.png,1,65
201806270232i35.jpg,女娲.png,171,110
201806270232i35.jpg,李白.png,81,67
201806270232i35.jpg,狄仁杰.png,260,188
201806270232i35.jpg,貂蝉.png,156,148
201806270232i35.jpg,达摩.png,59,136
201806270232i35.jpg,阿珂.png,175,245
201806270232i35.jpg,雅典娜.png,11,47
201806270232i36.jpg,典韦.png,39,149
201806270232i36.jpg,女娲.png,163,116
201806270232i36.jpg,李白.png,9,11
201806270232i36.jpg,狄仁杰.png,260,188
201806270232i36.jpg,貂蝉.png,162,156
201806270232i36.jpg,达摩.png,59,136
201806270232i36.jpg,阿珂.png,185,239
201806270232i36.jpg,雅典娜.png,8,57
201806270232i37.jpg,典韦.png,41,137
201806270232i37.jpg,李白.png,195,269
201806270232i37.jpg,狄仁杰.png,99,243
201806270232i37.jpg,貂蝉.png,172,163
201806270232i37.jpg,达摩.png,59,128
201806270232i37.jpg,阿珂.png,196,242
201806270232i37.jpg,雅典娜.png,1,67
201806270232i38.jpg,典韦.png,33,129
201806270232i38.jpg,李白.png,87,264
201806270232i38.jpg,狄仁杰.png,259,234
201806270232i38.jpg,貂蝉.png,182,160
201806270232i38.jpg,达摩.png,61,117
201806270232i38.jpg,阿珂.png,203,251
201806270232i38.jpg,雅典娜.png,5,72
201806270232i39.jpg,典韦.png,33,129
201806270232i39.jpg,李白.png,15,6
201806270232i39.jpg,狄仁杰.png,142,126
201806270232i39.jpg,蔡文姬.png,237,250
201806270232i39.jpg,貂蝉.png,190,155
201806270232i39.jpg,达摩.png,55,107
201806270232i39.jpg,阿珂.png,210,262
201806270232i39.jpg,雅典娜.png,3,77
201806270232i40.jpg,典韦.png,33,129
201806270232i40.jpg,李白.png,13,9
201806270232i40.jpg,狄仁杰.png,27,171
201806270232i40.jpg,蔡文姬.png,230,250
201806270232i40.jpg,貂蝉.png,211,149
201806270232i40.jpg,达摩.png,47,98
201806270232i40.jpg,阿珂.png,214,271
201806270232i40.jpg,雅典娜.png,3,74
201806270232i41.jpg,典韦.png,33,129
201806270232i41.jpg,女娲.png,134,143
201806270232i41.jpg,李白.png,12,10
201806270232i41.jpg,狄仁杰.png,41,172
201806270232i41.jpg,蔡文姬.png,233,246
201806270232i41.jpg,貂蝉.png,211,149
201806270232i41.jpg,达摩.png,41,88
201806270232i41.jpg,雅典娜.png,2,72
201806270232i42.jpg,典韦.png,33,129
201806270232i42.jpg,女娲.png,137,139
201806270232i42.jpg,狄仁杰.png,179,232
201806270232i42.jpg,貂蝉.png,216,144
201806270232i42.jpg,达摩.png,32,81
201806270232i42.jpg,阿珂.png,219,276
201806270232i42.jpg,雅典娜.png,1,76
201806270232i43.jpg,典韦.png,33,129
201806270232i43.jpg,哪吒.png,2,59
201806270232i43.jpg,女娲.png,141,134
201806270232i43.jpg,李白.png,83,178
201806270232i43.jpg,狄仁杰.png,195,236
201806270232i43.jpg,蔡文姬.png,232,254
